ID,exam_num,ResponseNumber,grade_reveal_time,RecordedDate,time_since_grade_reveal_mins,Response.ID,Transcription,text,Notes,classification,text_phrase,label_api,confidence,exam_resp,word_count
10030,3,1,10/23/2024 16:45,10/23/2024 18:20,94.38333333,671976c1433db49fa0b5e0fc,"I'm not disappointed with my grade. I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad. Um, I got an 82. Uh, basically I feel like my study time, uh, went in parallel with my grade. Uh, I didn't study as hard for this exam and, yeah.","I'm not disappointed with my grade. I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad. Um, I got an 82. Uh, basically I feel like my study time, uh, went in parallel with my grade. Uh, I didn't study as hard for this exam and, yeah.",,"{""I'm not disappointed with my grade."": {'label': '1', 'confidence': 0.85}, ""I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad."": {'label': '1', 'confidence': 0.88}, 'Um, I got an 82.': {'label': '0', 'confidence': 0.95}, 'Uh, basically I feel like my study time, uh, went in parallel with my grade.': {'label': '0', 'confidence': 0.7}, ""Uh, I didn't study as hard for this exam and, yeah."": {'label': '0', 'confidence': 0.75}}","Um, I got an 82.",0,0.95,2,16
10030,3,1,10/23/2024 16:45,10/23/2024 18:20,94.38333333,671976c1433db49fa0b5e0fc,"I'm not disappointed with my grade. I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad. Um, I got an 82. Uh, basically I feel like my study time, uh, went in parallel with my grade. Uh, I didn't study as hard for this exam and, yeah.","I'm not disappointed with my grade. I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad. Um, I got an 82. Uh, basically I feel like my study time, uh, went in parallel with my grade. Uh, I didn't study as hard for this exam and, yeah.",,"{""I'm not disappointed with my grade."": {'label': '1', 'confidence': 0.85}, ""I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad."": {'label': '1', 'confidence': 0.88}, 'Um, I got an 82.': {'label': '0', 'confidence': 0.95}, 'Uh, basically I feel like my study time, uh, went in parallel with my grade.': {'label': '0', 'confidence': 0.7}, ""Uh, I didn't study as hard for this exam and, yeah."": {'label': '0', 'confidence': 0.75}}","Uh, basically I feel like my study time, uh, went in parallel with my grade.",0,0.7,2,12
10030,3,1,10/23/2024 16:45,10/23/2024 18:20,94.38333333,671976c1433db49fa0b5e0fc,"I'm not disappointed with my grade. I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad. Um, I got an 82. Uh, basically I feel like my study time, uh, went in parallel with my grade. Uh, I didn't study as hard for this exam and, yeah.","I'm not disappointed with my grade. I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad. Um, I got an 82. Uh, basically I feel like my study time, uh, went in parallel with my grade. Uh, I didn't study as hard for this exam and, yeah.",,"{""I'm not disappointed with my grade."": {'label': '1', 'confidence': 0.85}, ""I had hoped to get a better grade but after seeing the average, uh, I realized that my grade really wasn't bad."": {'label': '1', 'confidence': 0.88}, 'Um, I got an 82.': {'label': '0', 'confidence': 0.95}, 'Uh, basically I feel like my study time, uh, went in parallel with my grade.': {'label': '0', 'confidence': 0.7}, ""Uh, I didn't study as hard for this exam and, yeah."": {'label': '0', 'confidence': 0.75}}","Uh, I didn't study as hard for this exam and, yeah.",0,0.75,3,6
10030,3,2,10/23/2024 16:45,10/23/2024 18:22,96.28333333,6719770eeeb3c25bc4262a61,"Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.","Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.",submitted first response 92 min after grade reveal and this response 2 minutes later,"{""Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it."": {'label': '1', 'confidence': 0.85}, 'Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve.': {'label': '0', 'confidence': 0.8}, ""So at the end of the day, it's not bad."": {'label': '1', 'confidence': 0.88}, 'Um The time I put into this exam went in parallel with what I got.': {'label': '0', 'confidence': 0.75}, ""So I also can't be too disappointed with myself."": {'label': '1', 'confidence': 0.87}, 'Um Overall, I hope to have gotten a better grade but it is what it is': {'label': '1', 'confidence': 0.9}, ""and I'll just try for next one."": {'label': '1', 'confidence': 0.92}}","Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it.",1,0.85,3,7
10030,3,2,10/23/2024 16:45,10/23/2024 18:22,96.28333333,6719770eeeb3c25bc4262a61,"Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.","Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.",submitted first response 92 min after grade reveal and this response 2 minutes later,"{""Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it."": {'label': '1', 'confidence': 0.85}, 'Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve.': {'label': '0', 'confidence': 0.8}, ""So at the end of the day, it's not bad."": {'label': '1', 'confidence': 0.88}, 'Um The time I put into this exam went in parallel with what I got.': {'label': '0', 'confidence': 0.75}, ""So I also can't be too disappointed with myself."": {'label': '1', 'confidence': 0.87}, 'Um Overall, I hope to have gotten a better grade but it is what it is': {'label': '1', 'confidence': 0.9}, ""and I'll just try for next one."": {'label': '1', 'confidence': 0.92}}","Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve.",0,0.8,3,15
10030,3,2,10/23/2024 16:45,10/23/2024 18:22,96.28333333,6719770eeeb3c25bc4262a61,"Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.","Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.",submitted first response 92 min after grade reveal and this response 2 minutes later,"{""Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it."": {'label': '1', 'confidence': 0.85}, 'Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve.': {'label': '0', 'confidence': 0.8}, ""So at the end of the day, it's not bad."": {'label': '1', 'confidence': 0.88}, 'Um The time I put into this exam went in parallel with what I got.': {'label': '0', 'confidence': 0.75}, ""So I also can't be too disappointed with myself."": {'label': '1', 'confidence': 0.87}, 'Um Overall, I hope to have gotten a better grade but it is what it is': {'label': '1', 'confidence': 0.9}, ""and I'll just try for next one."": {'label': '1', 'confidence': 0.92}}","So at the end of the day, it's not bad.",1,0.88,3,12
10030,3,2,10/23/2024 16:45,10/23/2024 18:22,96.28333333,6719770eeeb3c25bc4262a61,"Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.","Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.",submitted first response 92 min after grade reveal and this response 2 minutes later,"{""Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it."": {'label': '1', 'confidence': 0.85}, 'Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve.': {'label': '0', 'confidence': 0.8}, ""So at the end of the day, it's not bad."": {'label': '1', 'confidence': 0.88}, 'Um The time I put into this exam went in parallel with what I got.': {'label': '0', 'confidence': 0.75}, ""So I also can't be too disappointed with myself."": {'label': '1', 'confidence': 0.87}, 'Um Overall, I hope to have gotten a better grade but it is what it is': {'label': '1', 'confidence': 0.9}, ""and I'll just try for next one."": {'label': '1', 'confidence': 0.92}}",Um The time I put into this exam went in parallel with what I got.,0,0.75,3,12
10030,3,2,10/23/2024 16:45,10/23/2024 18:22,96.28333333,6719770eeeb3c25bc4262a61,"Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.","Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.",submitted first response 92 min after grade reveal and this response 2 minutes later,"{""Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it."": {'label': '1', 'confidence': 0.85}, 'Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve.': {'label': '0', 'confidence': 0.8}, ""So at the end of the day, it's not bad."": {'label': '1', 'confidence': 0.88}, 'Um The time I put into this exam went in parallel with what I got.': {'label': '0', 'confidence': 0.75}, ""So I also can't be too disappointed with myself."": {'label': '1', 'confidence': 0.87}, 'Um Overall, I hope to have gotten a better grade but it is what it is': {'label': '1', 'confidence': 0.9}, ""and I'll just try for next one."": {'label': '1', 'confidence': 0.92}}",So I also can't be too disappointed with myself.,1,0.87,4,12
10030,3,2,10/23/2024 16:45,10/23/2024 18:22,96.28333333,6719770eeeb3c25bc4262a61,"Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.","Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.",submitted first response 92 min after grade reveal and this response 2 minutes later,"{""Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it."": {'label': '1', 'confidence': 0.85}, 'Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve.': {'label': '0', 'confidence': 0.8}, ""So at the end of the day, it's not bad."": {'label': '1', 'confidence': 0.88}, 'Um The time I put into this exam went in parallel with what I got.': {'label': '0', 'confidence': 0.75}, ""So I also can't be too disappointed with myself."": {'label': '1', 'confidence': 0.87}, 'Um Overall, I hope to have gotten a better grade but it is what it is': {'label': '1', 'confidence': 0.9}, ""and I'll just try for next one."": {'label': '1', 'confidence': 0.92}}","Um Overall, I hope to have gotten a better grade but it is what it is",1,0.9,4,14
10030,3,2,10/23/2024 16:45,10/23/2024 18:22,96.28333333,6719770eeeb3c25bc4262a61,"Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.","Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it. Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve. So at the end of the day, it's not bad. Um The time I put into this exam went in parallel with what I got. So I also can't be too disappointed with myself. Um Overall, I hope to have gotten a better grade but it is what it is and I'll just try for next one.",submitted first response 92 min after grade reveal and this response 2 minutes later,"{""Once again, moments after seeing the grade of my exam, uh I'm not disappointed with it."": {'label': '1', 'confidence': 0.85}, 'Uh The average grade was 66 and I got an 82 which uh is higher than the, the curve.': {'label': '0', 'confidence': 0.8}, ""So at the end of the day, it's not bad."": {'label': '1', 'confidence': 0.88}, 'Um The time I put into this exam went in parallel with what I got.': {'label': '0', 'confidence': 0.75}, ""So I also can't be too disappointed with myself."": {'label': '1', 'confidence': 0.87}, 'Um Overall, I hope to have gotten a better grade but it is what it is': {'label': '1', 'confidence': 0.9}, ""and I'll just try for next one."": {'label': '1', 'confidence': 0.92}}",and I'll just try for next one.,1,0.92,4,15
10030,3,3,10/23/2024 16:45,10/23/2024 19:45,180.2166667,67198aaefebb6130f77d6cf8,"It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.","It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.",,"{""It's been a few hours now since I last saw my grade."": {'label': '0', 'confidence': 0.75}, ""Uh, I'm definitely more relaxed, more comfortable."": {'label': '-1', 'confidence': 0.85}, ""I've accepted my grade and I'm actually happy about it."": {'label': '1', 'confidence': 0.9}, ""Uh, next exam. I know it's gonna be hard."": {'label': '0', 'confidence': 0.7}, 'So, just try again and hope for the best.': {'label': '1', 'confidence': 0.88}}",It's been a few hours now since I last saw my grade.,0,0.75,4,13
10030,3,3,10/23/2024 16:45,10/23/2024 19:45,180.2166667,67198aaefebb6130f77d6cf8,"It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.","It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.",,"{""It's been a few hours now since I last saw my grade."": {'label': '0', 'confidence': 0.75}, ""Uh, I'm definitely more relaxed, more comfortable."": {'label': '-1', 'confidence': 0.85}, ""I've accepted my grade and I'm actually happy about it."": {'label': '1', 'confidence': 0.9}, ""Uh, next exam. I know it's gonna be hard."": {'label': '0', 'confidence': 0.7}, 'So, just try again and hope for the best.': {'label': '1', 'confidence': 0.88}}","Uh, I'm definitely more relaxed, more comfortable.",-1,0.85,5,11
10030,3,3,10/23/2024 16:45,10/23/2024 19:45,180.2166667,67198aaefebb6130f77d6cf8,"It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.","It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.",,"{""It's been a few hours now since I last saw my grade."": {'label': '0', 'confidence': 0.75}, ""Uh, I'm definitely more relaxed, more comfortable."": {'label': '-1', 'confidence': 0.85}, ""I've accepted my grade and I'm actually happy about it."": {'label': '1', 'confidence': 0.9}, ""Uh, next exam. I know it's gonna be hard."": {'label': '0', 'confidence': 0.7}, 'So, just try again and hope for the best.': {'label': '1', 'confidence': 0.88}}",I've accepted my grade and I'm actually happy about it.,1,0.9,5,18
10030,3,3,10/23/2024 16:45,10/23/2024 19:45,180.2166667,67198aaefebb6130f77d6cf8,"It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.","It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.",,"{""It's been a few hours now since I last saw my grade."": {'label': '0', 'confidence': 0.75}, ""Uh, I'm definitely more relaxed, more comfortable."": {'label': '-1', 'confidence': 0.85}, ""I've accepted my grade and I'm actually happy about it."": {'label': '1', 'confidence': 0.9}, ""Uh, next exam. I know it's gonna be hard."": {'label': '0', 'confidence': 0.7}, 'So, just try again and hope for the best.': {'label': '1', 'confidence': 0.88}}","Uh, next exam. I know it's gonna be hard.",0,0.7,5,21
10030,3,3,10/23/2024 16:45,10/23/2024 19:45,180.2166667,67198aaefebb6130f77d6cf8,"It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.","It's been a few hours now since I last saw my grade. Uh, I'm definitely more relaxed, more comfortable. I've accepted my grade and I'm actually happy about it. Uh, next exam. I know it's gonna be hard. So, just try again and hope for the best.",,"{""It's been a few hours now since I last saw my grade."": {'label': '0', 'confidence': 0.75}, ""Uh, I'm definitely more relaxed, more comfortable."": {'label': '-1', 'confidence': 0.85}, ""I've accepted my grade and I'm actually happy about it."": {'label': '1', 'confidence': 0.9}, ""Uh, next exam. I know it's gonna be hard."": {'label': '0', 'confidence': 0.7}, 'So, just try again and hope for the best.': {'label': '1', 'confidence': 0.88}}","So, just try again and hope for the best.",1,0.88,5,13
10031,1,1,9/10/2024 15:32,9/10/2024 17:06,93.48333333,66e0b4c4f3be69a657a2bc63,I feel that my score reflected how much I studied and I'm not mad or upset about my score because for my first exam I think I did pretty well.,I feel that my score reflected how much I studied and I'm not mad or upset about my score because for my first exam I think I did pretty well.,,"{'I feel that my score reflected how much I studied': {'label': '-1', 'confidence': 0.85}, ""and I'm not mad or upset about my score because for my first exam I think I did pretty well."": {'label': '1', 'confidence': 0.88}}",I feel that my score reflected how much I studied,-1,0.85,5,6
10031,1,1,9/10/2024 15:32,9/10/2024 17:06,93.48333333,66e0b4c4f3be69a657a2bc63,I feel that my score reflected how much I studied and I'm not mad or upset about my score because for my first exam I think I did pretty well.,I feel that my score reflected how much I studied and I'm not mad or upset about my score because for my first exam I think I did pretty well.,,"{'I feel that my score reflected how much I studied': {'label': '-1', 'confidence': 0.85}, ""and I'm not mad or upset about my score because for my first exam I think I did pretty well."": {'label': '1', 'confidence': 0.88}}",and I'm not mad or upset about my score because for my first exam I think I did pretty well.,1,0.88,6,12
10031,1,2,9/10/2024 15:32,9/10/2024 17:06,94.31666667,66e0b4f068470d02afe10634,"Um, I still think I did pretty well on my exam and I, the average was like, 76 so I was basically on the average which my first exam is pretty good to me. And, yeah, I'm pretty relaxed and not upset.","Um, I still think I did pretty well on my exam and I, the average was like, 76 so I was basically on the average which for my first exam is pretty good to me. And, yeah, I'm pretty relaxed and not upset.",,"{'Um, I still think I did pretty well on my exam and I, the average was like, 76 so I was basically on the average which for my first exam is pretty good to me.': {'label': '1', 'confidence': 0.82}, ""And, yeah, I'm pretty relaxed and not upset."": {'label': '-1', 'confidence': 0.88}}","Um, I still think I did pretty well on my exam and I, the average was like, 76 so I was basically on the average which for my first exam is pretty good to me.",1,0.82,6,6
10031,1,2,9/10/2024 15:32,9/10/2024 17:06,94.31666667,66e0b4f068470d02afe10634,"Um, I still think I did pretty well on my exam and I, the average was like, 76 so I was basically on the average which my first exam is pretty good to me. And, yeah, I'm pretty relaxed and not upset.","Um, I still think I did pretty well on my exam and I, the average was like, 76 so I was basically on the average which for my first exam is pretty good to me. And, yeah, I'm pretty relaxed and not upset.",,"{'Um, I still think I did pretty well on my exam and I, the average was like, 76 so I was basically on the average which for my first exam is pretty good to me.': {'label': '1', 'confidence': 0.82}, ""And, yeah, I'm pretty relaxed and not upset."": {'label': '-1', 'confidence': 0.88}}","And, yeah, I'm pretty relaxed and not upset.",-1,0.88,6,4
10031,1,3,9/10/2024 15:32,9/10/2024 20:02,270.2166667,66e0de1cd2c480e628ae8055,I still feel the same way I felt earlier about my exam. Um I still feel like I did good for the class average and for how much I studied. Thanks.,I still feel the same way I felt earlier about my exam. Um I still feel like I did good for the class average and for how much I studied. Thanks.,,"{'I still feel the same way I felt earlier about my exam.': {'label': '-1', 'confidence': 0.85}, 'Um I still feel like I did good for the class average and for how much I studied.': {'label': '-1', 'confidence': 0.8}, 'Thanks.': {'label': '0', 'confidence': 0.7}}",I still feel the same way I felt earlier about my exam.,-1,0.85,6,14
10031,1,3,9/10/2024 15:32,9/10/2024 20:02,270.2166667,66e0de1cd2c480e628ae8055,I still feel the same way I felt earlier about my exam. Um I still feel like I did good for the class average and for how much I studied. Thanks.,I still feel the same way I felt earlier about my exam. Um I still feel like I did good for the class average and for how much I studied. Thanks.,,"{'I still feel the same way I felt earlier about my exam.': {'label': '-1', 'confidence': 0.85}, 'Um I still feel like I did good for the class average and for how much I studied.': {'label': '-1', 'confidence': 0.8}, 'Thanks.': {'label': '0', 'confidence': 0.7}}",Um I still feel like I did good for the class average and for how much I studied.,-1,0.8,7,5
10031,1,3,9/10/2024 15:32,9/10/2024 20:02,270.2166667,66e0de1cd2c480e628ae8055,I still feel the same way I felt earlier about my exam. Um I still feel like I did good for the class average and for how much I studied. Thanks.,I still feel the same way I felt earlier about my exam. Um I still feel like I did good for the class average and for how much I studied. Thanks.,,"{'I still feel the same way I felt earlier about my exam.': {'label': '-1', 'confidence': 0.85}, 'Um I still feel like I did good for the class average and for how much I studied.': {'label': '-1', 'confidence': 0.8}, 'Thanks.': {'label': '0', 'confidence': 0.7}}",Thanks.,0,0.7,7,11
10031,1,4,9/10/2024 15:32,9/10/2024 20:04,270.7,66e0de7954a95b69a8c47e18,"I still feel the same about my exam. Um, I'm very content with my 74 point something and I'll do better next time.","I still feel the same about my exam. Um, I'm very content with my 74 point something and I'll do better next time.",,"{'I still feel the same about my exam.': {'label': '-1', 'confidence': 0.85}, ""Um, I'm very content with my 74 point something"": {'label': '-1', 'confidence': 0.92}, ""and I'll do better next time."": {'label': '1', 'confidence': 0.88}}",I still feel the same about my exam.,-1,0.85,7,16
10031,1,4,9/10/2024 15:32,9/10/2024 20:04,270.7,66e0de7954a95b69a8c47e18,"I still feel the same about my exam. Um, I'm very content with my 74 point something and I'll do better next time.","I still feel the same about my exam. Um, I'm very content with my 74 point something and I'll do better next time.",,"{'I still feel the same about my exam.': {'label': '-1', 'confidence': 0.85}, ""Um, I'm very content with my 74 point something"": {'label': '-1', 'confidence': 0.92}, ""and I'll do better next time."": {'label': '1', 'confidence': 0.88}}","Um, I'm very content with my 74 point something",-1,0.92,7,38
10031,1,4,9/10/2024 15:32,9/10/2024 20:04,270.7,66e0de7954a95b69a8c47e18,"I still feel the same about my exam. Um, I'm very content with my 74 point something and I'll do better next time.","I still feel the same about my exam. Um, I'm very content with my 74 point something and I'll do better next time.",,"{'I still feel the same about my exam.': {'label': '-1', 'confidence': 0.85}, ""Um, I'm very content with my 74 point something"": {'label': '-1', 'confidence': 0.92}, ""and I'll do better next time."": {'label': '1', 'confidence': 0.88}}",and I'll do better next time.,1,0.88,7,10
10031,2,1,9/25/2024 15:37,9/25/2024 18:03,146.2333333,66f488b9577b1323d54c0690,I feel that my che score it's pretty accurate. You know. I'm just glad I got around the average. So is my goal. This chem is pretty hard.,I feel that my chem score was pretty accurate. You know. I'm just glad I got around the average. It's always my goal. This chem is pretty hard.,,"{'I feel that my chem score was pretty accurate.': {'label': '-1', 'confidence': 0.85}, 'You know.': {'label': '0', 'confidence': 0.6}, ""I'm just glad I got around the average."": {'label': '-1', 'confidence': 0.9}, ""It's always my goal."": {'label': '0', 'confidence': 0.75}, 'This chem is pretty hard.': {'label': '0', 'confidence': 0.8}}",I feel that my chem score was pretty accurate.,-1,0.85,8,8
10031,2,1,9/25/2024 15:37,9/25/2024 18:03,146.2333333,66f488b9577b1323d54c0690,I feel that my che score it's pretty accurate. You know. I'm just glad I got around the average. So is my goal. This chem is pretty hard.,I feel that my chem score was pretty accurate. You know. I'm just glad I got around the average. It's always my goal. This chem is pretty hard.,,"{'I feel that my chem score was pretty accurate.': {'label': '-1', 'confidence': 0.85}, 'You know.': {'label': '0', 'confidence': 0.6}, ""I'm just glad I got around the average."": {'label': '-1', 'confidence': 0.9}, ""It's always my goal."": {'label': '0', 'confidence': 0.75}, 'This chem is pretty hard.': {'label': '0', 'confidence': 0.8}}",You know.,0,0.6,8,18
10031,2,1,9/25/2024 15:37,9/25/2024 18:03,146.2333333,66f488b9577b1323d54c0690,I feel that my che score it's pretty accurate. You know. I'm just glad I got around the average. So is my goal. This chem is pretty hard.,I feel that my chem score was pretty accurate. You know. I'm just glad I got around the average. It's always my goal. This chem is pretty hard.,,"{'I feel that my chem score was pretty accurate.': {'label': '-1', 'confidence': 0.85}, 'You know.': {'label': '0', 'confidence': 0.6}, ""I'm just glad I got around the average."": {'label': '-1', 'confidence': 0.9}, ""It's always my goal."": {'label': '0', 'confidence': 0.75}, 'This chem is pretty hard.': {'label': '0', 'confidence': 0.8}}",I'm just glad I got around the average.,-1,0.9,1,18
10031,2,1,9/25/2024 15:37,9/25/2024 18:03,146.2333333,66f488b9577b1323d54c0690,I feel that my che score it's pretty accurate. You know. I'm just glad I got around the average. So is my goal. This chem is pretty hard.,I feel that my chem score was pretty accurate. You know. I'm just glad I got around the average. It's always my goal. This chem is pretty hard.,,"{'I feel that my chem score was pretty accurate.': {'label': '-1', 'confidence': 0.85}, 'You know.': {'label': '0', 'confidence': 0.6}, ""I'm just glad I got around the average."": {'label': '-1', 'confidence': 0.9}, ""It's always my goal."": {'label': '0', 'confidence': 0.75}, 'This chem is pretty hard.': {'label': '0', 'confidence': 0.8}}",It's always my goal.,0,0.75,1,10
10031,2,1,9/25/2024 15:37,9/25/2024 18:03,146.2333333,66f488b9577b1323d54c0690,I feel that my che score it's pretty accurate. You know. I'm just glad I got around the average. So is my goal. This chem is pretty hard.,I feel that my chem score was pretty accurate. You know. I'm just glad I got around the average. It's always my goal. This chem is pretty hard.,,"{'I feel that my chem score was pretty accurate.': {'label': '-1', 'confidence': 0.85}, 'You know.': {'label': '0', 'confidence': 0.6}, ""I'm just glad I got around the average."": {'label': '-1', 'confidence': 0.9}, ""It's always my goal."": {'label': '0', 'confidence': 0.75}, 'This chem is pretty hard.': {'label': '0', 'confidence': 0.8}}",This chem is pretty hard.,0,0.8,1,10
10031,2,2,9/25/2024 15:37,9/25/2024 18:37,180.2166667,66f490c08032ea8d9bcafb18,"I feel about my school and the chemistry exam that it was what I thought it was going to be. Um, I wish it did better but I got the average. So that's really not that bad.","I feel about my school and the chemistry exam that it was what I thought it was going to be. Um, I wish it did better but I got the average. So that's really not that bad.",,"{'I feel about my school and the chemistry exam that it was what I thought it was going to be.': {'label': '-1', 'confidence': 0.7}, 'Um, I wish it did better but I got the average.': {'label': '-1', 'confidence': 0.85}, ""So that's really not that bad."": {'label': '1', 'confidence': 0.88}}",I feel about my school and the chemistry exam that it was what I thought it was going to be.,-1,0.7,1,14
